id,country,state,city,station,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
269,India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",OZONE,10,25,12
271,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",NO2,87,142,112
274,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",OZONE,21,81,22
285,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",NH3,2,2,2
289,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",PM2.5,25,53,35
295,India,Bihar,Patna,"Muradpur, Patna - BSPCB",PM10,145,215,174
297,India,Bihar,Patna,"Muradpur, Patna - BSPCB",NH3,1,9,3
299,India,Bihar,Patna,"Muradpur, Patna - BSPCB",CO,24,92,55
301,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",PM2.5,114,225,158
304,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",NH3,2,4,3
311,India,Bihar,Patna,"Samanpura, Patna - BSPCB",NH3,3,26,9
323,India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",PM10,58,159,103
324,India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",NO2,1,1,1
328,India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",OZONE,36,114,71
329,India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",PM2.5,NA,NA,NA
330,India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",PM10,NA,NA,NA
344,India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",PM10,51,116,87
350,India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",PM2.5,78,340,195
352,India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",NO2,92,118,101
359,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",NO2,12,36,21
373,India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",NO2,10,25,16
374,India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",NH3,2,10,3
380,India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",NO2,9,18,12
552,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",SO2,9,14,11
557,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",NH3,5,7,7
563,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",NO2,17,18,17
564,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",CO,35,44,42
568,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",NO2,8,36,21
571,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",CO,25,64,50
581,India,Delhi,Delhi,"Mundka, Delhi - DPCC",PM10,140,436,188
586,India,Delhi,Delhi,"Mundka, Delhi - DPCC",OZONE,1,57,4
593,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",OZONE,10,28,12
594,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",PM2.5,18,130,54
595,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",PM10,81,218,123
602,India,Delhi,Delhi,"Narela, Delhi - DPCC",PM10,123,164,142
603,India,Delhi,Delhi,"Narela, Delhi - DPCC",NO2,3,17,8
604,India,Delhi,Delhi,"Narela, Delhi - DPCC",NH3,3,12,5
608,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",PM2.5,47,167,82
617,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",NO2,5,15,9
621,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",PM10,127,160,146
629,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",NO2,18,63,38
630,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",NH3,5,8,6
635,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",PM10,130,417,161
636,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",NO2,18,41,29
647,India,Delhi,Delhi,"Pusa, Delhi - DPCC",OZONE,7,25,9
648,India,Delhi,Delhi,"Pusa, Delhi - IMD",PM2.5,27,248,66
653,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",PM2.5,83,253,164
654,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",PM10,118,181,146
657,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",SO2,NA,NA,NA
661,India,Delhi,Delhi,"Rohini, Delhi - DPCC",PM10,127,179,158
662,India,Delhi,Delhi,"Rohini, Delhi - DPCC",NO2,4,22,13
669,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",NO2,25,41,34
670,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",NH3,4,8,6
675,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",PM10,115,154,138
684,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",NH3,1,4,3
691,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",NH3,1,1,1
700,India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",CO,56,78,65
383,India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",CO,16,56,23
385,India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",PM2.5,NA,NA,NA
386,India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",PM10,NA,NA,NA
391,India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",PM10,19,120,69
394,India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",SO2,1,14,6
397,India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",PM2.5,16,50,33
403,India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",PM10,32,64,50
411,India,Chhattisgarh,Korba,"Rampur, Korba - CECB",NO2,6,19,10
436,India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",OZONE,NA,NA,NA
451,India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",PM2.5,21,36,30
458,India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",PM2.5,16,38,27
462,India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",SO2,5,6,5
468,India,Delhi,Delhi,"Alipur, Delhi - DPCC",NH3,4,17,12
471,India,Delhi,Delhi,"Alipur, Delhi - DPCC",OZONE,3,73,10
474,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",NO2,9,46,29
477,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",CO,70,112,101
490,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",OZONE,27,59,42
492,India,Delhi,Delhi,"Bawana, Delhi - DPCC",PM10,125,177,149
498,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",PM2.5,50,241,105
499,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",PM10,110,173,142
503,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",PM2.5,56,93,73
516,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",PM10,111,141,129
517,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",NO2,21,83,48
520,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",CO,45,109,72
537,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",NH3,4,4,4
538,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",SO2,2,32,11
540,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",OZONE,11,41,22
541,India,Delhi,Delhi,"ITO, Delhi - CPCB",PM2.5,48,76,64
543,India,Delhi,Delhi,"ITO, Delhi - CPCB",NO2,30,150,88
55,India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",CO,34,48,37
57,India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",PM2.5,NA,NA,NA
65,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",PM10,133,208,160
67,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",NH3,2,7,3
70,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",OZONE,1,44,13
80,India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",NH3,3,4,3
90,India,Assam,Guwahati,"IITG, Guwahati - PCBA",OZONE,12,24,24
99,India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",PM10,NA,NA,NA
112,India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",PM10,94,471,228
119,India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",PM10,126,361,222
123,India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",CO,42,76,60
134,India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",NO2,9,49,18
149,India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",NH3,4,9,6
158,India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",CO,5,87,22
159,India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",OZONE,18,78,36
163,India,Bihar,Begusarai,"DRCC Anandpur, Begusarai - BSPCB",NH3,6,19,13
167,India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",PM2.5,50,316,130
168,India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",PM10,88,212,129
178,India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",SO2,21,30,26
180,India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",OZONE,26,47,34
181,India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",PM2.5,23,187,65
186,India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",CO,80,149,97
190,India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",NO2,8,10,9
193,India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",CO,8,55,30
196,India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",PM10,NA,NA,NA
200,India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",CO,NA,NA,NA
1,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",PM2.5,55,99,70
9,India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",PM10,33,92,68
11,India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",NH3,2,3,3
14,India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",OZONE,44,86,56
28,India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",OZONE,18,53,28
39,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",NH3,2,3,2
43,India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",PM2.5,NA,NA,NA
1788,India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",OZONE,26,48,31
1793,India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",SO2,12,14,13
1800,India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",SO2,2,3,2
1802,India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",OZONE,2,36,11
1804,India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",PM10,NA,NA,NA
1805,India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",NO2,NA,NA,NA
1812,India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",SO2,7,19,12
1816,India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",NO2,5,12,8
1817,India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",NH3,6,12,8
1824,India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",NH3,NA,NA,NA
1828,India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",PM2.5,3,60,36
1829,India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",PM10,31,69,52
1836,India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",PM10,59,85,70
1840,India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",CO,3,12,7
1845,India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",NH3,1,4,2
1850,India,Maharashtra,Pimpri Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",PM10,6,67,36
1855,India,Maharashtra,Pimpri Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",OZONE,8,172,20
1856,India,Maharashtra,Pimpri Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",PM2.5,88,176,129
1858,India,Maharashtra,Pimpri Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",NO2,31,59,42
1862,India,Maharashtra,Pimpri Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",OZONE,2,137,14
1868,India,Maharashtra,Pimpri Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",CO,11,42,18
1872,India,Maharashtra,Pune,"Alandi, Pune - IITM",NO2,18,26,22
1873,India,Maharashtra,Pune,"Alandi, Pune - IITM",CO,50,72,60
1876,India,Maharashtra,Pune,"Bhosari, Pune - IITM",PM10,54,90,67
1892,India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",PM2.5,116,301,175
1898,India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",PM10,NA,NA,NA
1900,India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",NH3,NA,NA,NA
1905,India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",PM10,42,59,52
1908,India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",SO2,1,5,2
1912,India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",PM10,61,126,102
1916,India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",PM2.5,18,54,32
1921,India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",CO,18,41,25
1927,India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",SO2,2,4,3
1931,India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",PM10,58,118,93
1936,India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",OZONE,10,57,23
1937,India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",PM2.5,26,39,37
1942,India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",PM2.5,NA,NA,NA
1946,India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",SO2,NA,NA,NA
1962,India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",PM2.5,42,69,52
1964,India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",NO2,5,33,17
1965,India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",NH3,2,4,3
1966,India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",SO2,6,13,9
1971,India,Maharashtra,Virar,"Bolinj, Virar - MPCB",NO2,2,25,7
1980,India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",SO2,20,23,21
1986,India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",CO,5,27,14
1990,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",NO2,1,9,1
1991,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",NH3,NA,NA,NA
1992,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",SO2,1,2,1
1993,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",CO,12,28,14
1996,India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",PM10,42,108,73
1999,India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",SO2,48,53,51
2000,India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",CO,6,25,9
2002,India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",PM2.5,19,37,24
2003,India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",PM10,93,145,118
2006,India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",SO2,1,5,3
2008,India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",OZONE,1,40,5
2010,India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",PM10,114,193,149
2016,India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",PM2.5,23,96,61
2017,India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",PM10,32,123,83
2024,India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",NO2,8,24,15
2025,India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",NH3,5,8,6
2033,India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",SO2,2,6,3
2034,India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",CO,13,18,16
2035,India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",OZONE,1,17,2
2039,India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",CO,NA,NA,NA
2041,India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",PM10,95,134,112
2060,India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",PM2.5,7,83,24
2061,India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",PM10,14,66,28
2062,India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",NO2,7,39,14
2071,India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",SO2,12,35,23
2075,India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",PM10,110,377,148
2078,India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",CO,2,29,15
2080,India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",PM10,96,150,125
2084,India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",CO,16,41,24
2087,India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",PM10,15,139,104
2088,India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",NO2,20,25,21
2089,India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",NH3,12,15,13
2094,India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",PM10,74,112,95
2098,India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",CO,20,48,31
2103,India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",CO,24,39,30
2121,India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",SO2,13,17,15
2131,India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",PM2.5,50,123,76
2132,India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",PM10,94,139,114
2134,India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",NH3,4,4,4
2137,India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",OZONE,29,72,39
2144,India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",OZONE,19,130,36
2165,India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",OZONE,32,75,36
2168,India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",NO2,12,41,19
2174,India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",PM10,85,163,117
2180,India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",PM2.5,23,46,36
2183,India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",NH3,7,9,8
2187,India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",PM2.5,NA,NA,NA
2198,India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",SO2,3,6,4
2201,India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",PM2.5,46,246,77
2206,India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",CO,21,121,31
2211,India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",NH3,3,7,5
2212,India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",SO2,2,5,3
2221,India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",OZONE,10,26,17
2223,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",PM10,72,123,102
2229,India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",PM2.5,32,77,48
2234,India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",CO,5,47,13
2235,India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",OZONE,10,64,31
2240,India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",SO2,NA,NA,NA
2244,India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",PM10,75,139,97
2251,India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",PM10,NA,NA,NA
2254,India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",SO2,3,6,4
2257,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",PM2.5,51,119,73
2259,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",NO2,13,58,24
2261,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",SO2,9,34,18
2263,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",OZONE,26,81,53
2264,India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",PM2.5,14,291,40
2265,India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",PM10,68,168,103
2270,India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",OZONE,22,47,31
2285,India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",PM2.5,40,121,71
2295,India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",SO2,2,4,3
2300,India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",NO2,2,28,10
2301,India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",NH3,4,8,5
2302,India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",SO2,3,4,3
2305,India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",PM2.5,17,43,29
2319,India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",PM2.5,32,90,43
2329,India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",NH3,2,3,2
2331,India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",CO,11,44,13
2333,India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",PM2.5,20,72,39
2334,India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",PM10,52,128,73
2336,India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",NH3,5,9,7
2345,India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",CO,8,37,21
2350,India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",NH3,3,7,5
2360,India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",OZONE,13,22,17
2361,India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",PM2.5,51,174,73
2365,India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",SO2,2,7,4
2367,India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",OZONE,33,78,37
2382,India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",PM10,80,136,102
2399,India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",CO,6,121,35
2405,India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",SO2,2,6,3
2414,India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",OZONE,19,51,25
2415,India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",PM10,18,41,29
2433,India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",PM10,20,94,61
2438,India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",OZONE,12,14,13
2447,India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",PM10,20,103,55
2451,India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",CO,21,33,25
2455,India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",NO2,21,58,39
2463,India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",NH3,2,2,2
2465,India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",CO,2,139,19
2468,India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB",PM10,4,100,27
2471,India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",PM2.5,15,344,81
2472,India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",PM10,45,226,97
2477,India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB",PM10,6,109,60
2478,India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB",NO2,2,13,6
2484,India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",PM10,NA,NA,NA
2486,India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",NH3,NA,NA,NA
2487,India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",SO2,NA,NA,NA
2494,India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB",CO,8,28,22
2496,India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",PM2.5,NA,NA,NA
2497,India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",PM10,NA,NA,NA
2500,India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",SO2,NA,NA,NA
2502,India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",OZONE,NA,NA,NA
2504,India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",PM10,NA,NA,NA
2518,India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",SO2,19,20,20
2520,India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",OZONE,7,7,7
2521,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",PM2.5,78,143,94
2523,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",NO2,46,78,58
2530,India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",NO2,7,8,7
2534,India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",OZONE,17,63,31
2540,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",CO,44,67,57
2541,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",OZONE,1,33,10
