# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2026-05-04
#
# GRDC-No.:              2590101
# River:                 CHIKUGO GAWA
# Station:               ARASE
# Country:               JP
# Latitude (DD):       33.343333
# Longitude (DD):      130.835
# Catchment area (km²):      1443.0
# Altitude (m ASL):        -999.00
# Next downstream station:      2590100
# Remarks:               
# Owner of original data: Japan - Ministry of Land, Infrastructure and Transport (MLIT)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1993-01 - 2003-12
# No. of years:          12
# Last update:           2018-05-30
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 4017
# DATA
YYYY-MM-DD;hh:mm; Value
1993-01-01;--:--;     33.890
1993-01-02;--:--;     32.590
1993-01-03;--:--;     31.410
1993-01-04;--:--;     31.990
1993-01-05;--:--;     32.800
1993-01-06;--:--;     32.920
1993-01-07;--:--;     31.520
1993-01-08;--:--;     31.860
1993-01-09;--:--;     33.880
1993-01-10;--:--;     32.810
1993-01-11;--:--;     39.490
1993-01-12;--:--;     32.520
1993-01-13;--:--;     31.870
1993-01-14;--:--;     39.350
1993-01-15;--:--;     38.830
1993-01-16;--:--;     33.560
1993-01-17;--:--;     32.940
1993-01-18;--:--;     32.830
1993-01-19;--:--;     31.870
1993-01-20;--:--;     29.370
1993-01-21;--:--;     33.680
1993-01-22;--:--;     33.190
1993-01-23;--:--;     31.620
1993-01-24;--:--;     32.630
1993-01-25;--:--;     33.530
1993-01-26;--:--;     34.300
1993-01-27;--:--;     33.310
1993-01-28;--:--;     32.780
1993-01-29;--:--;     32.020
1993-01-30;--:--;     32.810
1993-01-31;--:--;     31.410
1993-02-01;--:--;     32.890
1993-02-02;--:--;     32.700
1993-02-03;--:--;     34.380
1993-02-04;--:--;     31.270
1993-02-05;--:--;     31.830
1993-02-06;--:--;     32.400
1993-02-07;--:--;     32.830
1993-02-08;--:--;     35.340
1993-02-09;--:--;     35.290
1993-02-10;--:--;     33.860
1993-02-11;--:--;     32.580
1993-02-12;--:--;     32.540
1993-02-13;--:--;     32.900
1993-02-14;--:--;     32.830
1993-02-15;--:--;     32.980
1993-02-16;--:--;     33.050
1993-02-17;--:--;     33.450
1993-02-18;--:--;     33.390
1993-02-19;--:--;     34.560
1993-02-20;--:--;     36.830
1993-02-21;--:--;     34.540
1993-02-22;--:--;     33.490
1993-02-23;--:--;     36.270
1993-02-24;--:--;     36.230
1993-02-25;--:--;     35.970
1993-02-26;--:--;     36.190
1993-02-27;--:--;     38.600
1993-02-28;--:--;     47.900
1993-03-01;--:--;     42.980
1993-03-02;--:--;     39.880
1993-03-03;--:--;     43.000
1993-03-04;--:--;     41.660
1993-03-05;--:--;     39.140
1993-03-06;--:--;     38.080
1993-03-07;--:--;     40.460
1993-03-08;--:--;     41.530
1993-03-09;--:--;     39.520
1993-03-10;--:--;     38.140
1993-03-11;--:--;     37.710
1993-03-12;--:--;     36.120
1993-03-13;--:--;     35.550
1993-03-14;--:--;     36.080
1993-03-15;--:--;     59.520
1993-03-16;--:--;     71.020
1993-03-17;--:--;     50.400
1993-03-18;--:--;     43.330
1993-03-19;--:--;     41.090
1993-03-20;--:--;     40.000
1993-03-21;--:--;     43.190
1993-03-22;--:--;     46.480
1993-03-23;--:--;     46.210
1993-03-24;--:--;    129.490
1993-03-25;--:--;    136.670
1993-03-26;--:--;    108.190
1993-03-27;--:--;     82.960
1993-03-28;--:--;     81.200
1993-03-29;--:--;     80.680
1993-03-30;--:--;     71.750
1993-03-31;--:--;     62.370
1993-04-01;--:--;     61.200
1993-04-02;--:--;     54.940
1993-04-03;--:--;     55.620
1993-04-04;--:--;     51.760
1993-04-05;--:--;     49.450
1993-04-06;--:--;     45.620
1993-04-07;--:--;     46.300
1993-04-08;--:--;     44.360
1993-04-09;--:--;     44.120
1993-04-10;--:--;     43.490
1993-04-11;--:--;     41.240
1993-04-12;--:--;     40.220
1993-04-13;--:--;     40.350
1993-04-14;--:--;     39.450
1993-04-15;--:--;     39.170
1993-04-16;--:--;     38.660
1993-04-17;--:--;     37.360
1993-04-18;--:--;     37.480
1993-04-19;--:--;     36.850
1993-04-20;--:--;     36.240
1993-04-21;--:--;     36.890
1993-04-22;--:--;     31.140
1993-04-23;--:--;     33.420
1993-04-24;--:--;     31.130
1993-04-25;--:--;     33.660
1993-04-26;--:--;     35.930
1993-04-27;--:--;     34.410
1993-04-28;--:--;    205.900
1993-04-29;--:--;    887.180
1993-04-30;--:--;    249.740
1993-05-01;--:--;    137.490
1993-05-02;--:--;    145.730
1993-05-03;--:--;    250.190
1993-05-04;--:--;    146.400
1993-05-05;--:--;    113.290
1993-05-06;--:--;    102.270
1993-05-07;--:--;     92.610
1993-05-08;--:--;     80.500
1993-05-09;--:--;     77.330
1993-05-10;--:--;     82.690
1993-05-11;--:--;     82.410
1993-05-12;--:--;     72.140
1993-05-13;--:--;     70.540
1993-05-14;--:--;     75.670
1993-05-15;--:--;     76.710
1993-05-16;--:--;     62.440
1993-05-17;--:--;     61.860
1993-05-18;--:--;     62.100
1993-05-19;--:--;     58.230
1993-05-20;--:--;     57.510
1993-05-21;--:--;     51.560
1993-05-22;--:--;     56.140
1993-05-23;--:--;     53.230
1993-05-24;--:--;     48.670
1993-05-25;--:--;     46.610
1993-05-26;--:--;     44.860
1993-05-27;--:--;     41.300
1993-05-28;--:--;     42.060
1993-05-29;--:--;     44.040
1993-05-30;--:--;     52.130
1993-05-31;--:--;     40.310
1993-06-01;--:--;     40.840
1993-06-02;--:--;     62.900
1993-06-03;--:--;     57.130
1993-06-04;--:--;     42.310
1993-06-05;--:--;     39.440
1993-06-06;--:--;     37.940
1993-06-07;--:--;     38.430
1993-06-08;--:--;     39.630
1993-06-09;--:--;     45.500
1993-06-10;--:--;     33.590
1993-06-11;--:--;     30.550
1993-06-12;--:--;     27.420
1993-06-13;--:--;    165.830
1993-06-14;--:--;    218.730
1993-06-15;--:--;    554.250
1993-06-16;--:--;    330.440
1993-06-17;--:--;    251.540
1993-06-18;--:--;   1240.970
1993-06-19;--:--;   1451.500
1993-06-20;--:--;    586.200
1993-06-21;--:--;    228.500
1993-06-22;--:--;    238.220
1993-06-23;--:--;    972.730
1993-06-24;--:--;    383.390
1993-06-25;--:--;    273.520
1993-06-26;--:--;    294.100
1993-06-27;--:--;    205.290
1993-06-28;--:--;    380.110
1993-06-29;--:--;    991.680
1993-06-30;--:--;   1806.480
1993-07-01;--:--;    760.480
1993-07-02;--:--;   1268.140
1993-07-03;--:--;    879.740
1993-07-04;--:--;   1064.420
1993-07-05;--:--;   1294.250
1993-07-06;--:--;    556.850
1993-07-07;--:--;    343.330
1993-07-08;--:--;    421.650
1993-07-09;--:--;    253.220
1993-07-10;--:--;    192.500
1993-07-11;--:--;    154.380
1993-07-12;--:--;    136.440
1993-07-13;--:--;    123.910
1993-07-14;--:--;    253.460
1993-07-15;--:--;    306.050
1993-07-16;--:--;    169.200
1993-07-17;--:--;    404.270
1993-07-18;--:--;    717.720
1993-07-19;--:--;    324.190
1993-07-20;--:--;    222.760
1993-07-21;--:--;    166.140
1993-07-22;--:--;    124.050
1993-07-23;--:--;    100.420
1993-07-24;--:--;     90.720
1993-07-25;--:--;    111.060
1993-07-26;--:--;    109.890
1993-07-27;--:--;    422.930
1993-07-28;--:--;    341.190
1993-07-29;--:--;    252.340
1993-07-30;--:--;    327.950
1993-07-31;--:--;    253.440
1993-08-01;--:--;    186.480
1993-08-02;--:--;    232.860
1993-08-03;--:--;    302.190
1993-08-04;--:--;    175.480
1993-08-05;--:--;    146.730
1993-08-06;--:--;    134.840
1993-08-07;--:--;    141.260
1993-08-08;--:--;    122.250
1993-08-09;--:--;    117.140
1993-08-10;--:--;    389.790
1993-08-11;--:--;    219.880
1993-08-12;--:--;    161.690
1993-08-13;--:--;    145.070
1993-08-14;--:--;    136.710
1993-08-15;--:--;    132.840
1993-08-16;--:--;    186.860
1993-08-17;--:--;    967.390
1993-08-18;--:--;    614.080
1993-08-19;--:--;    888.810
1993-08-20;--:--;    859.120
1993-08-21;--:--;    424.220
1993-08-22;--:--;    273.020
1993-08-23;--:--;    212.550
1993-08-24;--:--;    156.360
1993-08-25;--:--;    128.530
1993-08-26;--:--;    117.240
1993-08-27;--:--;    113.340
1993-08-28;--:--;    107.920
1993-08-29;--:--;     98.020
1993-08-30;--:--;     90.430
1993-08-31;--:--;     86.000
1993-09-01;--:--;     84.390
1993-09-02;--:--;     86.600
1993-09-03;--:--;    578.610
1993-09-04;--:--;   1064.400
1993-09-05;--:--;    273.030
1993-09-06;--:--;    179.500
1993-09-07;--:--;    153.150
1993-09-08;--:--;    138.570
1993-09-09;--:--;    124.670
1993-09-10;--:--;    106.670
1993-09-11;--:--;    102.850
1993-09-12;--:--;     96.360
1993-09-13;--:--;    123.680
1993-09-14;--:--;    324.280
1993-09-15;--:--;    196.050
1993-09-16;--:--;    147.530
1993-09-17;--:--;    126.510
1993-09-18;--:--;    147.980
1993-09-19;--:--;    137.820
1993-09-20;--:--;    115.580
1993-09-21;--:--;    110.950
1993-09-22;--:--;    159.390
1993-09-23;--:--;    168.600
1993-09-24;--:--;    145.140
1993-09-25;--:--;    126.760
1993-09-26;--:--;    107.680
1993-09-27;--:--;     99.110
1993-09-28;--:--;     94.560
1993-09-29;--:--;     83.140
1993-09-30;--:--;    125.080
1993-10-01;--:--;     99.980
1993-10-02;--:--;     79.780
1993-10-03;--:--;     75.680
1993-10-04;--:--;     75.680
1993-10-05;--:--;     73.270
1993-10-06;--:--;     78.970
1993-10-07;--:--;    165.760
1993-10-08;--:--;    186.490
1993-10-09;--:--;    135.360
1993-10-10;--:--;    101.010
1993-10-11;--:--;     91.850
1993-10-12;--:--;     87.460
1993-10-13;--:--;     76.520
1993-10-14;--:--;     72.650
1993-10-15;--:--;     69.600
1993-10-16;--:--;     66.460
1993-10-17;--:--;     65.740
1993-10-18;--:--;     65.740
1993-10-19;--:--;     67.350
1993-10-20;--:--;     67.260
1993-10-21;--:--;     64.340
1993-10-22;--:--;     62.080
1993-10-23;--:--;     59.280
1993-10-24;--:--;     62.970
1993-10-25;--:--;     60.720
1993-10-26;--:--;     55.150
1993-10-27;--:--;     56.660
1993-10-28;--:--;     55.900
1993-10-29;--:--;     54.040
1993-10-30;--:--;     63.390
1993-10-31;--:--;     52.670
1993-11-01;--:--;     56.360
1993-11-02;--:--;     55.720
1993-11-03;--:--;     51.540
1993-11-04;--:--;     55.720
1993-11-05;--:--;     51.300
1993-11-06;--:--;     44.040
1993-11-07;--:--;     59.460
1993-11-08;--:--;     55.150
1993-11-09;--:--;     52.400
1993-11-10;--:--;     53.460
1993-11-11;--:--;     83.670
1993-11-12;--:--;     82.300
1993-11-13;--:--;     62.970
1993-11-14;--:--;     60.200
1993-11-15;--:--;     54.170
1993-11-16;--:--;     54.410
1993-11-17;--:--;     54.040
1993-11-18;--:--;     64.060
1993-11-19;--:--;     57.110
1993-11-20;--:--;     54.780
1993-11-21;--:--;     75.020
1993-11-22;--:--;     79.820
1993-11-23;--:--;     68.650
1993-11-24;--:--;     59.100
1993-11-25;--:--;     55.620
1993-11-26;--:--;     51.120
1993-11-27;--:--;     52.400
1993-11-28;--:--;     51.680
1993-11-29;--:--;     55.760
1993-11-30;--:--;     47.950
1993-12-01;--:--;     71.900
1993-12-02;--:--;     69.270
1993-12-03;--:--;     58.760
1993-12-04;--:--;     55.370
1993-12-05;--:--;     55.620
1993-12-06;--:--;     52.120
1993-12-07;--:--;     49.590
1993-12-08;--:--;     47.440
1993-12-09;--:--;     48.820
1993-12-10;--:--;     59.610
1993-12-11;--:--;     77.170
1993-12-12;--:--;     63.290
1993-12-13;--:--;     61.340
1993-12-14;--:--;     90.640
1993-12-15;--:--;     87.470
1993-12-16;--:--;     76.430
1993-12-17;--:--;     68.400
1993-12-18;--:--;     64.050
1993-12-19;--:--;     57.180
1993-12-20;--:--;     52.530
1993-12-21;--:--;     53.780
1993-12-22;--:--;     51.520
1993-12-23;--:--;     50.600
1993-12-24;--:--;     48.710
1993-12-25;--:--;     47.860
1993-12-26;--:--;     47.790
1993-12-27;--:--;     48.150
1993-12-28;--:--;     46.670
1993-12-29;--:--;     43.920
1993-12-30;--:--;     44.250
1993-12-31;--:--;     48.500
1994-01-01;--:--;     47.490
1994-01-02;--:--;     45.350
1994-01-03;--:--;     45.670
1994-01-04;--:--;     36.460
1994-01-05;--:--;     45.370
1994-01-06;--:--;     46.510
1994-01-07;--:--;     45.580
1994-01-08;--:--;     44.850
1994-01-09;--:--;     44.570
1994-01-10;--:--;     43.180
1994-01-11;--:--;     44.200
1994-01-12;--:--;     43.260
1994-01-13;--:--;     45.000
1994-01-14;--:--;     42.740
1994-01-15;--:--;     43.600
1994-01-16;--:--;     42.510
1994-01-17;--:--;     60.220
1994-01-18;--:--;     74.710
1994-01-19;--:--;     65.630
1994-01-20;--:--;     58.440
1994-01-21;--:--;     53.890
1994-01-22;--:--;     47.960
1994-01-23;--:--;     47.210
1994-01-24;--:--;     46.860
1994-01-25;--:--;     45.260
1994-01-26;--:--;     44.720
1994-01-27;--:--;     44.140
1994-01-28;--:--;     46.230
1994-01-29;--:--;     47.560
1994-01-30;--:--;     44.250
1994-01-31;--:--;     45.420
1994-02-01;--:--;     48.860
1994-02-02;--:--;     53.530
1994-02-03;--:--;     48.920
1994-02-04;--:--;     46.940
1994-02-05;--:--;     46.490
1994-02-06;--:--;     45.460
1994-02-07;--:--;     45.940
1994-02-08;--:--;     44.790
1994-02-09;--:--;     49.640
1994-02-10;--:--;     45.050
1994-02-11;--:--;     45.120
1994-02-12;--:--;     64.600
1994-02-13;--:--;     67.860
1994-02-14;--:--;     59.300
1994-02-15;--:--;     66.990
1994-02-16;--:--;     83.400
1994-02-17;--:--;     72.730
1994-02-18;--:--;     66.220
1994-02-19;--:--;     58.220
1994-02-20;--:--;     66.550
1994-02-21;--:--;     91.990
1994-02-22;--:--;     80.960
1994-02-23;--:--;     69.130
1994-02-24;--:--;     65.690
1994-02-25;--:--;     63.260
1994-02-26;--:--;     62.250
1994-02-27;--:--;     57.990
1994-02-28;--:--;     55.480
1994-03-01;--:--;     58.800
1994-03-02;--:--;     54.180
1994-03-03;--:--;     51.460
1994-03-04;--:--;     50.450
1994-03-05;--:--;     51.130
1994-03-06;--:--;     47.180
1994-03-07;--:--;     46.590
1994-03-08;--:--;     68.900
1994-03-09;--:--;     58.560
1994-03-10;--:--;     50.390
1994-03-11;--:--;     48.360
1994-03-12;--:--;     66.340
1994-03-13;--:--;     70.560
1994-03-14;--:--;     62.280
1994-03-15;--:--;     54.490
1994-03-16;--:--;     54.220
1994-03-17;--:--;     51.610
1994-03-18;--:--;     50.810
1994-03-19;--:--;     48.690
1994-03-20;--:--;     47.180
1994-03-21;--:--;     46.960
1994-03-22;--:--;     49.240
1994-03-23;--:--;     55.210
1994-03-24;--:--;     51.820
1994-03-25;--:--;     51.500
1994-03-26;--:--;     49.560
1994-03-27;--:--;     48.040
1994-03-28;--:--;     45.050
1994-03-29;--:--;     46.230
1994-03-30;--:--;     46.440
1994-03-31;--:--;     46.680
1994-04-01;--:--;     50.390
1994-04-02;--:--;     66.440
1994-04-03;--:--;     53.300
1994-04-04;--:--;     50.830
1994-04-05;--:--;     48.620
1994-04-06;--:--;     48.520
1994-04-07;--:--;     58.670
1994-04-08;--:--;     61.840
1994-04-09;--:--;     53.900
1994-04-10;--:--;     52.210
1994-04-11;--:--;     50.130
1994-04-12;--:--;    106.850
1994-04-13;--:--;    127.980
1994-04-14;--:--;     92.930
1994-04-15;--:--;     75.520
1994-04-16;--:--;     64.100
1994-04-17;--:--;     59.990
1994-04-18;--:--;     59.360
1994-04-19;--:--;     62.000
1994-04-20;--:--;    119.500
1994-04-21;--:--;    264.730
1994-04-22;--:--;    120.390
1994-04-23;--:--;    137.150
1994-04-24;--:--;    125.750
1994-04-25;--:--;     90.220
1994-04-26;--:--;     74.210
1994-04-27;--:--;     64.350
1994-04-28;--:--;     62.600
1994-04-29;--:--;     54.400
1994-04-30;--:--;     49.790
1994-05-01;--:--;     49.900
1994-05-02;--:--;     47.200
1994-05-03;--:--;     46.840
1994-05-04;--:--;     47.290
1994-05-05;--:--;     44.560
1994-05-06;--:--;     46.960
1994-05-07;--:--;     50.200
1994-05-08;--:--;     45.280
1994-05-09;--:--;     40.300
1994-05-10;--:--;     39.980
1994-05-11;--:--;     46.990
1994-05-12;--:--;     48.320
1994-05-13;--:--;     37.320
1994-05-14;--:--;     42.110
1994-05-15;--:--;     55.030
1994-05-16;--:--;     46.130
1994-05-17;--:--;     38.000
1994-05-18;--:--;     38.410
1994-05-19;--:--;     34.560
1994-05-20;--:--;     32.060
1994-05-21;--:--;     31.660
1994-05-22;--:--;     31.510
1994-05-23;--:--;     32.220
1994-05-24;--:--;     31.240
1994-05-25;--:--;     31.500
1994-05-26;--:--;     45.210
1994-05-27;--:--;     43.130
1994-05-28;--:--;     33.290
1994-05-29;--:--;     31.260
1994-05-30;--:--;     29.410
1994-05-31;--:--;     29.410
1994-06-01;--:--;     29.380
1994-06-02;--:--;     28.550
1994-06-03;--:--;     28.100
1994-06-04;--:--;     26.510
1994-06-05;--:--;     25.250
1994-06-06;--:--;     25.250
1994-06-07;--:--;     26.000
1994-06-08;--:--;     46.820
1994-06-09;--:--;     91.650
1994-06-10;--:--;     52.880
1994-06-11;--:--;     39.390
1994-06-12;--:--;     75.030
1994-06-13;--:--;    103.550
1994-06-14;--:--;    162.970
1994-06-15;--:--;     72.090
1994-06-16;--:--;     47.300
1994-06-17;--:--;     36.260
1994-06-18;--:--;    186.470
1994-06-19;--:--;    196.740
1994-06-20;--:--;    197.390
1994-06-21;--:--;    119.930
1994-06-22;--:--;     82.090
1994-06-23;--:--;    110.730
1994-06-24;--:--;     87.230
1994-06-25;--:--;     66.400
1994-06-26;--:--;     57.590
1994-06-27;--:--;     49.100
1994-06-28;--:--;     49.110
1994-06-29;--:--;     45.660
1994-06-30;--:--;     38.840
1994-07-01;--:--;     38.380
1994-07-02;--:--;     35.380
1994-07-03;--:--;     29.460
1994-07-04;--:--;     28.660
1994-07-05;--:--;     28.130
1994-07-06;--:--;     27.710
1994-07-07;--:--;     27.160
1994-07-08;--:--;     25.450
1994-07-09;--:--;     24.820
1994-07-10;--:--;     24.450
1994-07-11;--:--;     24.160
1994-07-12;--:--;     23.350
1994-07-13;--:--;     21.770
1994-07-14;--:--;     21.400
1994-07-15;--:--;     21.040
1994-07-16;--:--;     19.950
1994-07-17;--:--;     19.950
1994-07-18;--:--;     19.950
1994-07-19;--:--;     19.830
1994-07-20;--:--;     18.990
1994-07-21;--:--;     19.240
1994-07-22;--:--;     19.840
1994-07-23;--:--;     19.860
1994-07-24;--:--;     19.860
1994-07-25;--:--;     20.660
1994-07-26;--:--;     35.580
1994-07-27;--:--;     27.700
1994-07-28;--:--;     23.530
1994-07-29;--:--;     37.690
1994-07-30;--:--;     41.330
1994-07-31;--:--;     32.690
1994-08-01;--:--;     26.720
1994-08-02;--:--;     20.890
1994-08-03;--:--;     19.360
1994-08-04;--:--;     18.520
1994-08-05;--:--;     15.980
1994-08-06;--:--;     14.940
1994-08-07;--:--;     20.140
1994-08-08;--:--;     20.130
1994-08-09;--:--;     22.460
1994-08-10;--:--;     19.350
1994-08-11;--:--;     18.610
1994-08-12;--:--;     21.610
1994-08-13;--:--;     35.050
1994-08-14;--:--;     39.680
1994-08-15;--:--;     22.620
1994-08-16;--:--;     19.240
1994-08-17;--:--;     18.610
1994-08-18;--:--;     18.410
1994-08-19;--:--;     17.370
1994-08-20;--:--;     17.170
1994-08-21;--:--;     17.870
1994-08-22;--:--;     17.870
1994-08-23;--:--;     17.450
1994-08-24;--:--;     16.060
1994-08-25;--:--;     16.490
1994-08-26;--:--;     18.610
1994-08-27;--:--;     47.530
1994-08-28;--:--;     30.640
1994-08-29;--:--;     21.880
1994-08-30;--:--;     26.520
1994-08-31;--:--;     22.740
1994-09-01;--:--;     21.640
1994-09-02;--:--;     19.540
1994-09-03;--:--;     20.310
1994-09-04;--:--;     20.880
1994-09-05;--:--;     20.160
1994-09-06;--:--;     23.740
1994-09-07;--:--;     44.750
1994-09-08;--:--;     24.380
1994-09-09;--:--;     19.370
1994-09-10;--:--;     24.590
1994-09-11;--:--;     21.500
1994-09-12;--:--;     20.490
1994-09-13;--:--;     22.400
1994-09-14;--:--;     22.460
1994-09-15;--:--;     21.290
1994-09-16;--:--;     25.020
1994-09-17;--:--;     20.820
1994-09-18;--:--;     18.690
1994-09-19;--:--;     24.090
1994-09-20;--:--;     20.810
1994-09-21;--:--;     18.180
1994-09-22;--:--;     19.560
1994-09-23;--:--;     19.430
1994-09-24;--:--;     18.810
1994-09-25;--:--;     19.040
1994-09-26;--:--;     20.050
1994-09-27;--:--;     21.470
1994-09-28;--:--;     20.920
1994-09-29;--:--;     27.120
1994-09-30;--:--;     24.280
1994-10-01;--:--;     21.450
1994-10-02;--:--;     20.130
1994-10-03;--:--;     23.020
1994-10-04;--:--;     20.320
1994-10-05;--:--;     22.490
1994-10-06;--:--;     21.430
1994-10-07;--:--;     19.980
1994-10-08;--:--;     19.240
1994-10-09;--:--;     20.160
1994-10-10;--:--;     20.970
1994-10-11;--:--;     22.900
1994-10-12;--:--;     21.490
1994-10-13;--:--;     21.400
1994-10-14;--:--;     22.840
1994-10-15;--:--;     22.940
1994-10-16;--:--;     22.330
1994-10-17;--:--;     22.330
1994-10-18;--:--;     24.430
1994-10-19;--:--;     23.930
1994-10-20;--:--;     21.920
1994-10-21;--:--;     24.990
1994-10-22;--:--;     22.680
1994-10-23;--:--;     22.710
1994-10-24;--:--;     22.560
1994-10-25;--:--;     22.050
1994-10-26;--:--;     21.410
1994-10-27;--:--;     23.160
1994-10-28;--:--;     22.710
1994-10-29;--:--;     22.020
1994-10-30;--:--;     22.870
1994-10-31;--:--;     21.590
1994-11-01;--:--;     21.890
1994-11-02;--:--;     22.140
1994-11-03;--:--;     22.140
1994-11-04;--:--;     21.960
1994-11-05;--:--;     21.520
1994-11-06;--:--;     22.110
1994-11-07;--:--;     22.140
1994-11-08;--:--;     21.800
1994-11-09;--:--;     21.490
1994-11-10;--:--;     20.550
1994-11-11;--:--;     21.130
1994-11-12;--:--;     21.100
1994-11-13;--:--;     21.400
1994-11-14;--:--;     24.590
1994-11-15;--:--;     26.830
1994-11-16;--:--;     22.910
1994-11-17;--:--;     21.720
1994-11-18;--:--;     26.830
1994-11-19;--:--;     24.640
1994-11-20;--:--;     21.310
1994-11-21;--:--;     22.430
1994-11-22;--:--;     21.400
1994-11-23;--:--;     21.400
1994-11-24;--:--;     21.400
1994-11-25;--:--;     21.400
1994-11-26;--:--;     21.400
1994-11-27;--:--;     21.400
1994-11-28;--:--;     20.430
1994-11-29;--:--;     20.920
1994-11-30;--:--;     21.000
1994-12-01;--:--;     21.650
1994-12-02;--:--;     21.620
1994-12-03;--:--;     21.400
1994-12-04;--:--;     20.670
1994-12-05;--:--;     20.670
1994-12-06;--:--;     20.670
1994-12-07;--:--;     20.940
1994-12-08;--:--;     19.980
1994-12-09;--:--;     65.510
1994-12-10;--:--;     40.580
1994-12-11;--:--;     27.020
1994-12-12;--:--;     36.020
1994-12-13;--:--;     25.630
1994-12-14;--:--;     30.400
1994-12-15;--:--;     24.940
1994-12-16;--:--;     22.070
1994-12-17;--:--;     22.140
1994-12-18;--:--;     22.270
1994-12-19;--:--;     23.060
1994-12-20;--:--;     23.160
1994-12-21;--:--;     24.520
1994-12-22;--:--;     22.900
1994-12-23;--:--;     21.960
1994-12-24;--:--;     22.900
1994-12-25;--:--;     22.900
1994-12-26;--:--;     22.680
1994-12-27;--:--;     23.480
1994-12-28;--:--;     23.670
1994-12-29;--:--;     22.870
1994-12-30;--:--;     22.140
1994-12-31;--:--;     22.780
1995-01-01;--:--;     23.450
1995-01-02;--:--;     22.660
1995-01-03;--:--;     24.850
1995-01-04;--:--;     34.080
1995-01-05;--:--;     26.890
1995-01-06;--:--;     31.030
1995-01-07;--:--;     24.720
1995-01-08;--:--;     24.440
1995-01-09;--:--;     24.230
1995-01-10;--:--;     22.880
1995-01-11;--:--;     22.320
1995-01-12;--:--;     22.510
1995-01-13;--:--;     22.320
1995-01-14;--:--;     23.070
1995-01-15;--:--;     22.570
1995-01-16;--:--;     21.580
1995-01-17;--:--;     21.800
1995-01-18;--:--;     21.580
1995-01-19;--:--;     21.580
1995-01-20;--:--;     22.640
1995-01-21;--:--;     21.580
1995-01-22;--:--;     27.560
1995-01-23;--:--;     29.770
1995-01-24;--:--;     26.670
1995-01-25;--:--;     25.400
1995-01-26;--:--;     23.170
1995-01-27;--:--;     23.720
1995-01-28;--:--;     28.570
1995-01-29;--:--;     34.950
1995-01-30;--:--;     37.520
1995-01-31;--:--;     37.470
1995-02-01;--:--;     37.110
1995-02-02;--:--;     36.710
1995-02-03;--:--;     35.800
1995-02-04;--:--;     36.120
1995-02-05;--:--;     36.350
1995-02-06;--:--;     27.500
1995-02-07;--:--;     21.580
1995-02-08;--:--;     21.580
1995-02-09;--:--;     21.580
1995-02-10;--:--;     21.700
1995-02-11;--:--;     28.330
1995-02-12;--:--;     34.690
1995-02-13;--:--;     35.520
1995-02-14;--:--;     37.840
1995-02-15;--:--;     37.150
1995-02-16;--:--;     36.470
1995-02-17;--:--;     35.800
1995-02-18;--:--;     35.800
1995-02-19;--:--;     36.430
1995-02-20;--:--;     36.390
1995-02-21;--:--;     26.760
1995-02-22;--:--;     21.860
1995-02-23;--:--;     21.580
1995-02-24;--:--;     21.580
1995-02-25;--:--;     21.580
1995-02-26;--:--;     20.700
1995-02-27;--:--;     19.730
1995-02-28;--:--;     19.730
1995-03-01;--:--;     21.280
1995-03-02;--:--;     21.220
1995-03-03;--:--;     20.990
1995-03-04;--:--;     25.640
1995-03-05;--:--;     22.240
1995-03-06;--:--;     22.730
1995-03-07;--:--;     22.320
1995-03-08;--:--;     21.830
1995-03-09;--:--;     22.540
1995-03-10;--:--;     26.650
1995-03-11;--:--;     25.940
1995-03-12;--:--;     23.830
1995-03-13;--:--;     23.830
1995-03-14;--:--;     22.880
1995-03-15;--:--;     22.100
1995-03-16;--:--;     22.480
1995-03-17;--:--;     23.450
1995-03-18;--:--;     22.570
1995-03-19;--:--;     21.040
1995-03-20;--:--;     20.440
1995-03-21;--:--;     20.850
1995-03-22;--:--;     21.370
1995-03-23;--:--;     20.140
1995-03-24;--:--;     20.140
1995-03-25;--:--;     21.950
1995-03-26;--:--;     21.340
1995-03-27;--:--;     20.580
1995-03-28;--:--;     20.170
1995-03-29;--:--;     19.440
1995-03-30;--:--;     36.250
1995-03-31;--:--;     35.540
1995-04-01;--:--;     26.260
1995-04-02;--:--;     25.060
1995-04-03;--:--;     26.490
1995-04-04;--:--;     23.900
1995-04-05;--:--;     24.280
1995-04-06;--:--;     23.480
1995-04-07;--:--;     23.550
1995-04-08;--:--;     24.600
1995-04-09;--:--;     32.060
1995-04-10;--:--;     39.860
1995-04-11;--:--;     28.660
1995-04-12;--:--;     33.010
1995-04-13;--:--;     27.810
1995-04-14;--:--;     35.280
1995-04-15;--:--;     35.270
1995-04-16;--:--;     28.220
1995-04-17;--:--;     30.520
1995-04-18;--:--;     28.460
1995-04-19;--:--;     40.060
1995-04-20;--:--;     29.610
1995-04-21;--:--;     32.600
1995-04-22;--:--;     28.460
1995-04-23;--:--;    242.960
1995-04-24;--:--;     80.360
1995-04-25;--:--;     49.440
1995-04-26;--:--;     40.250
