# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2026-05-04
#
# GRDC-No.:              2590230
# River:                 SENDAI GAWA
# Station:               ONOBUCHI
# Country:               JP
# Latitude (DD):       31.86
# Longitude (DD):      130.34
# Catchment area (km²):      1348.0
# Altitude (m ASL):        -999.00
# Next downstream station:      -
# Remarks:               
# Owner of original data: Japan - Ministry of Land, Infrastructure and Transport (MLIT)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1993-01 - 2003-12
# No. of years:          12
# Last update:           2018-05-30
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 4017
# DATA
YYYY-MM-DD;hh:mm; Value
2003-06-17;--:--;    305.430
2003-06-18;--:--;   1224.700
2003-06-19;--:--;    834.200
2003-06-20;--:--;    396.940
2003-06-21;--:--;    178.590
2003-06-22;--:--;    467.230
2003-06-23;--:--;    996.620
2003-06-24;--:--;    679.770
2003-06-25;--:--;    744.260
2003-06-26;--:--;    304.770
2003-06-27;--:--;    199.040
2003-06-28;--:--;    184.780
2003-06-29;--:--;    266.790
2003-06-30;--:--;    314.240
2003-07-01;--:--;    288.300
2003-07-02;--:--;    183.340
2003-07-03;--:--;    143.530
2003-07-04;--:--;    162.290
2003-07-05;--:--;    152.530
2003-07-06;--:--;    145.260
2003-07-07;--:--;    132.890
2003-07-08;--:--;    119.320
2003-07-09;--:--;     87.280
2003-07-10;--:--;     85.800
2003-07-11;--:--;     79.450
2003-07-12;--:--;     75.220
2003-07-13;--:--;     65.160
2003-07-14;--:--;    104.760
2003-07-15;--:--;    130.980
2003-07-16;--:--;    106.990
2003-07-17;--:--;     79.790
2003-07-18;--:--;     83.010
2003-07-19;--:--;    162.630
2003-07-20;--:--;    902.330
2003-07-21;--:--;    841.570
2003-07-22;--:--;    207.110
2003-07-23;--:--;    194.670
2003-07-24;--:--;    142.980
2003-07-25;--:--;    147.250
2003-07-26;--:--;    106.550
2003-07-27;--:--;     77.560
2003-07-28;--:--;     87.520
2003-07-29;--:--;     97.190
2003-07-30;--:--;    241.880
2003-07-31;--:--;    101.980
2003-08-01;--:--;     90.160
2003-08-02;--:--;     74.640
2003-08-03;--:--;     70.290
2003-08-04;--:--;     97.190
2003-08-05;--:--;     89.750
2003-08-06;--:--;    106.850
2003-08-07;--:--;     86.670
2003-08-08;--:--;    813.010
2003-08-09;--:--;    282.100
2003-08-10;--:--;    151.820
2003-08-11;--:--;    133.430
2003-08-12;--:--;    205.430
2003-08-13;--:--;    169.210
2003-08-14;--:--;    152.200
2003-08-15;--:--;    143.490
2003-08-16;--:--;    120.720
2003-08-17;--:--;    127.000
2003-08-18;--:--;    104.040
2003-08-19;--:--;     93.030
2003-08-20;--:--;     80.340
2003-08-21;--:--;     68.400
2003-08-22;--:--;     60.070
2003-08-23;--:--;     46.080
2003-08-24;--:--;     46.170
2003-08-25;--:--;     46.200
2003-08-26;--:--;    234.590
2003-08-27;--:--;    137.140
2003-08-28;--:--;     84.480
2003-08-29;--:--;    104.790
2003-08-30;--:--;    135.180
2003-08-31;--:--;     80.320
2003-09-01;--:--;     73.440
2003-09-02;--:--;     62.670
2003-09-03;--:--;     53.550
2003-09-04;--:--;     63.690
2003-09-05;--:--;     52.700
2003-09-06;--:--;     40.660
2003-09-07;--:--;     40.070
2003-09-08;--:--;     51.680
2003-09-09;--:--;     47.060
2003-09-10;--:--;     61.820
2003-09-11;--:--;     58.810
2003-09-12;--:--;     63.750
2003-09-13;--:--;     55.100
2003-09-14;--:--;     44.290
2003-09-15;--:--;     39.160
2003-09-16;--:--;     41.800
2003-09-17;--:--;     36.480
2003-09-18;--:--;     30.880
2003-09-19;--:--;     30.490
2003-09-20;--:--;     30.440
2003-09-21;--:--;     33.030
2003-09-22;--:--;     39.090
2003-09-23;--:--;     36.420
2003-09-24;--:--;     45.950
2003-09-25;--:--;     37.790
2003-09-26;--:--;     40.620
2003-09-27;--:--;     38.370
2003-09-28;--:--;     33.970
2003-09-29;--:--;     40.480
2003-09-30;--:--;     37.100
2003-10-01;--:--;     33.770
2003-10-02;--:--;     33.430
2003-10-03;--:--;     33.630
2003-10-04;--:--;     33.930
2003-10-05;--:--;     35.410
2003-10-06;--:--;     37.150
2003-10-07;--:--;     39.520
2003-10-08;--:--;     39.380
2003-10-09;--:--;     38.710
2003-10-10;--:--;     36.990
2003-10-11;--:--;     36.050
2003-10-12;--:--;     42.570
2003-10-13;--:--;     39.010
2003-10-14;--:--;     57.040
2003-10-15;--:--;     43.160
2003-10-16;--:--;     36.990
2003-10-17;--:--;     30.440
2003-10-18;--:--;     28.420
2003-10-19;--:--;     28.310
2003-10-20;--:--;     30.390
2003-10-21;--:--;     32.580
2003-10-22;--:--;     32.380
2003-10-23;--:--;     36.350
2003-10-24;--:--;     30.760
2003-10-25;--:--;     30.130
2003-10-26;--:--;     29.620
2003-10-27;--:--;     32.090
2003-10-28;--:--;     29.760
2003-10-29;--:--;     29.200
2003-10-30;--:--;     28.530
2003-10-31;--:--;     29.490
2003-11-01;--:--;     29.480
2003-11-02;--:--;     30.620
2003-11-03;--:--;     51.290
2003-11-04;--:--;     40.290
2003-11-05;--:--;     47.400
2003-11-06;--:--;     85.100
2003-11-07;--:--;     49.060
2003-11-08;--:--;     42.230
2003-11-09;--:--;     39.120
2003-11-10;--:--;     47.740
2003-11-11;--:--;     49.980
2003-11-12;--:--;     41.140
2003-11-13;--:--;     39.090
2003-11-14;--:--;     35.550
2003-11-15;--:--;     32.710
2003-11-16;--:--;     33.050
2003-11-17;--:--;     32.470
2003-11-18;--:--;     31.170
2003-11-19;--:--;     37.900
2003-11-20;--:--;     49.780
2003-11-21;--:--;     61.300
2003-11-22;--:--;     55.410
2003-11-23;--:--;     46.040
2003-11-24;--:--;     44.240
2003-11-25;--:--;     41.070
2003-11-26;--:--;     40.050
2003-11-27;--:--;     41.980
2003-11-28;--:--;     53.260
2003-11-29;--:--;     37.950
2003-11-30;--:--;     31.540
2003-12-01;--:--;     40.120
2003-12-02;--:--;     44.300
2003-12-03;--:--;     42.610
2003-12-04;--:--;     36.680
2003-12-05;--:--;     32.470
2003-12-06;--:--;     29.570
2003-12-07;--:--;     27.570
2003-12-08;--:--;     29.770
2003-12-09;--:--;     30.570
2003-12-10;--:--;     30.430
2003-12-11;--:--;     48.720
2003-12-12;--:--;     44.370
2003-12-13;--:--;     37.830
2003-12-14;--:--;     33.230
2003-12-15;--:--;     33.290
2003-12-16;--:--;     33.410
2003-12-17;--:--;     30.870
2003-12-18;--:--;     31.330
2003-12-19;--:--;     33.470
2003-12-20;--:--;     30.720
2003-12-21;--:--;     29.910
2003-12-22;--:--;     29.110
2003-12-23;--:--;     27.350
2003-12-24;--:--;     28.230
2003-12-25;--:--;     26.730
2003-12-26;--:--;     27.440
2003-12-27;--:--;     28.000
2003-12-28;--:--;     28.990
2003-12-29;--:--;     27.420
2003-12-30;--:--;     28.430
2003-12-31;--:--;     29.780
